treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,control_specialty,treatment_city,control_city,treatment_experience_years,control_experience_years,rx_pct_diff,treatment_city_actual,control_city_actual
1742859469,,rule_based,EVT-0099,2024-05-10,PULM_ICS_LABA_INH,pulmonology,West,355.1666666666667,,False,,,West,,2,,,Spokane,
1867204764,,rule_based,EVT-0099,2024-05-10,PULM_ICS_LABA_INH,pulmonology,Southeast,380.3333333333333,,False,,,Southeast,,15,,,Winston-Salem,
1880717263,,rule_based,EVT-0099,2024-05-10,PULM_ICS_LABA_INH,pulmonology,Northeast,373.8333333333333,,False,,,Northeast,,12,,,Portland,
1038444141,1245433184,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Southeast,264.6666666666667,273.0,True,1,oncology,Southeast,Southeast,11,13,3.148614609571781,Durham,Columbia
1044303869,1511742359,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Northeast,208.16666666666666,191.5,True,2,oncology,Northeast,Northeast,16,16,8.006405124099276,Allentown,Boston
1292975558,,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Northeast,744.6666666666666,,False,,,Northeast,,2,,,Stamford,
1358245029,,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Midwest,183.16666666666666,,False,,,Midwest,,17,,,South Bend,
1407931751,,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Midwest,150.66666666666666,,False,,,Midwest,,8,,,Cincinnati,
1743613295,1480599715,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Midwest,157.0,149.83333333333334,True,1,oncology,Midwest,Midwest,11,12,4.564755838641183,Cincinnati,Toledo
1793579560,1870533357,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Midwest,279.6666666666667,275.5,True,1,oncology,Midwest,Midwest,14,17,1.4898688915375513,Columbus,Cincinnati
1811081532,1294882026,rule_based,EVT-0100,2024-05-11,ONC_TARGETED_ORAL,oncology,Northeast,185.16666666666666,193.16666666666666,True,1,oncology,Northeast,Northeast,12,14,4.32043204320432,Philadelphia,Springfield
1002145427,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,318.1666666666667,,False,,,Northeast,,13,,,Jersey City,
1018018261,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,268.6666666666667,,False,,,Northeast,,13,,,Newark,
1048976678,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,156.66666666666666,,False,,,Southeast,,18,,,Orlando,
1065870788,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southwest,216.83333333333334,,False,,,Southwest,,7,,,Tucson,
1080672524,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,129.33333333333334,,False,,,Southeast,,10,,,Memphis,
1084919582,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,390.1666666666667,,False,,,Southeast,,12,,,Nashville,
1124726435,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,583.8333333333334,,False,,,Northeast,,14,,,Allentown,
1136500869,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,endocrinology,Southeast,69.16666666666667,,False,,,Southeast,,18,,,Arlington,
1159841240,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,neurology,Southeast,152.83333333333334,,False,,,Southeast,,17,,,Charlotte,
1174238463,1057676243,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,225.5,212.5,True,1,primary care,Southeast,Southeast,14,11,5.764966740576496,Raleigh,Tampa
1181854898,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,228.0,,False,,,Southeast,,14,,,Tampa,
1227780172,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southwest,151.0,,False,,,Southwest,,11,,,Scottsdale,
1241711534,1393729789,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,126.83333333333333,126.16666666666667,True,1,primary care,Southeast,Southeast,13,13,0.5256241787122133,Columbia,Miami
1280087226,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,857.6666666666666,,False,,,Northeast,,10,,,Rochester,
1286477181,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Midwest,221.0,,False,,,Midwest,,10,,,Green Bay,
1326516303,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,oncology,Southwest,381.5,,False,,,Southwest,,12,,,Phoenix,
1385532449,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,277.0,,False,,,Southeast,,6,,,Atlanta,
1397955463,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,606.6666666666666,,False,,,Southeast,,14,,,Chattanooga,
1423152481,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,406.1666666666667,,False,,,Southeast,,11,,,Chattanooga,
1425340662,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southwest,169.66666666666666,,False,,,Southwest,,17,,,Austin,
1425610817,1512866082,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,80.16666666666667,76.16666666666667,True,1,primary care,Southeast,Southeast,3,6,4.989604989604989,Huntsville,Greenville
1456207657,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Midwest,492.8333333333333,,False,,,Midwest,,10,,,Minneapolis,
1456299035,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,380.6666666666667,,False,,,Southeast,,15,,,Mobile,
1475115246,1107378550,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Southeast,161.83333333333334,170.83333333333334,True,1,cardiology,Southeast,Southeast,17,14,5.561277033985582,Macon,Charleston
1526669415,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southwest,90.83333333333333,,False,,,Southwest,,15,,,Tucson,
1552813903,1473494189,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,207.0,219.33333333333334,True,1,primary care,Northeast,Northeast,10,13,5.958132045088571,Newark,Bangor
1555114069,1340345143,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,oncology,Southeast,189.5,184.0,True,1,oncology,Southeast,Southeast,11,12,2.9023746701846966,Richmond,Columbia
1557944620,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southwest,193.0,,False,,,Southwest,,21,,,Reno,
1592123891,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,147.83333333333334,,False,,,Northeast,,18,,,Allentown,
1610177150,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Southeast,190.66666666666666,,False,,,Southeast,,19,,,Mobile,
1616418756,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,neurology,Northeast,225.16666666666666,,False,,,Northeast,,8,,,Worcester,
1621199177,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,140.33333333333334,,False,,,Southeast,,16,,,Gainesville,
1647196991,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,rheumatology,Southeast,478.0,,False,,,Southeast,,8,,,Richmond,
1648553570,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Southwest,652.5,,False,,,Southwest,,11,,,Houston,
1670701188,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Southeast,170.66666666666666,,False,,,Southeast,,7,,,Chattanooga,
1688976343,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,pulmonology,Southeast,292.3333333333333,,False,,,Southeast,,14,,,Charlotte,
1689916181,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Northeast,305.8333333333333,,False,,,Northeast,,6,,,Bangor,
1703413967,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,endocrinology,West,214.16666666666666,,False,,,West,,26,,,Boulder,
1704492101,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,oncology,Southeast,170.5,,False,,,Southeast,,24,,,Savannah,
1724092733,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Northeast,74.0,,False,,,Northeast,,5,,,Pittsburgh,
1732527431,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,415.1666666666667,,False,,,Southeast,,9,,,Arlington,
1787619711,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,cardiology,Midwest,319.8333333333333,,False,,,Midwest,,13,,,St. Paul,
1808826295,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,243.33333333333334,,False,,,Southeast,,20,,,Miami,
1812815243,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Midwest,289.6666666666667,,False,,,Midwest,,7,,,Milwaukee,
1815807585,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,361.3333333333333,,False,,,Southeast,,13,,,Knoxville,
1849328657,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Midwest,77.66666666666667,,False,,,Midwest,,22,,,Minneapolis,
1896554999,,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,West,296.6666666666667,,False,,,West,,14,,,Eugene,
1937514325,1547660377,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,West,233.16666666666666,215.83333333333334,True,1,primary care,West,West,15,12,7.433881343817005,Colorado Springs,Provo
1944079924,1337789832,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,rheumatology,Southeast,133.83333333333334,145.5,True,1,rheumatology,Southeast,Southeast,14,15,8.717310087173093,Columbia,Savannah
1955620046,1363342464,rule_based,EVT-0101,2024-05-15,METABOLIC_GLP1_INJ,primary care,Southeast,535.3333333333334,500.8333333333333,True,1,primary care,Southeast,Southeast,8,10,6.444582814445838,Birmingham,Arlington
1050506165,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Southeast,337.5,,False,,,Southeast,,6,,,Raleigh,
1058647219,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Northeast,358.3333333333333,,False,,,Northeast,,11,,,Albany,
1075036339,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,West,213.0,,False,,,West,,5,,,Tacoma,
1139166684,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Midwest,273.8333333333333,,False,,,Midwest,,5,,,Green Bay,
1229022169,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,West,162.16666666666666,,False,,,West,,13,,,Denver,
1389574017,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Southwest,288.3333333333333,,False,,,Southwest,,8,,,Scottsdale,
1782077311,1916437647,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Southeast,149.83333333333334,152.83333333333334,True,1,pulmonology,Southeast,Southeast,9,12,2.0022246941045605,Tampa,Nashville
1854852153,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Southwest,201.83333333333334,,False,,,Southwest,,17,,,Houston,
1867204764,,rule_based,EVT-0102,2024-05-16,PULM_ICS_LABA_INH,pulmonology,Southeast,380.3333333333333,,False,,,Southeast,,15,,,Winston-Salem,
1011940271,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,234.0,,False,,,Northeast,,7,,,Princeton,
1025978341,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,526.3333333333334,,False,,,Northeast,,12,,,Hartford,
1107038659,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,523.5,,False,,,Northeast,,10,,,New York,
1137408567,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,558.3333333333334,,False,,,Northeast,,10,,,Allentown,
1174145494,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,364.5,,False,,,Northeast,,7,,,Hartford,
1237205202,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,185.16666666666666,,False,,,Northeast,,13,,,Buffalo,
1361521440,1801662945,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Midwest,276.3333333333333,287.0,True,1,endocrinology,Midwest,Midwest,17,14,3.860072376357064,Green Bay,Columbia
1453128708,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,394.5,,False,,,Northeast,,22,,,Cambridge,
1497642888,1333043895,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,198.0,195.66666666666666,True,1,endocrinology,Northeast,Northeast,10,12,1.1784511784511833,Pittsburgh,Albany
1645233598,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,500.1666666666667,,False,,,Northeast,,10,,,Boston,
1677860136,1803502636,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,329.5,297.5,True,1,endocrinology,Northeast,Northeast,5,7,9.711684370257966,Buffalo,Princeton
1713444978,1803339427,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Midwest,351.3333333333333,321.0,True,1,endocrinology,Midwest,Midwest,11,11,8.63377609108159,Peoria,Toledo
1738903891,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Southeast,510.0,,False,,,Southeast,,18,,,Charlotte,
1740626134,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Southwest,208.66666666666666,,False,,,Southwest,,5,,,Oklahoma City,
1746046261,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,239.0,,False,,,Northeast,,4,,,Hershey,
1758794279,1657025858,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,488.5,477.0,True,1,endocrinology,Northeast,Northeast,7,10,2.3541453428863868,Jersey City,Buffalo
1880426881,1730655531,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,461.3333333333333,420.1666666666667,True,2,endocrinology,Northeast,Northeast,10,9,8.92341040462427,Buffalo,New Haven
1885387740,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,759.6666666666666,,False,,,Northeast,,38,,,Syracuse,
1995404856,,rule_based,EVT-0103,2024-05-18,ENDO_BASAL_INSULIN,endocrinology,Northeast,250.33333333333334,,False,,,Northeast,,5,,,Camden,
1011940271,1995404856,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,endocrinology,Northeast,148.33333333333334,161.66666666666666,True,1,endocrinology,Northeast,Northeast,7,5,8.988764044943807,Princeton,Camden
1038444141,1123562633,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,oncology,Southeast,71.5,76.33333333333333,True,1,oncology,Southeast,Southeast,11,8,6.7599067599067535,Durham,Charleston
1044666919,1464676570,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Southeast,130.0,134.16666666666666,True,1,neurology,Southeast,Southeast,17,19,3.2051282051281977,Greenville,Gainesville
1050705288,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,endocrinology,Southeast,610.0,,False,,,Southeast,,21,,,Atlanta,
1124726435,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Northeast,591.1666666666666,,False,,,Northeast,,14,,,Allentown,
1136500869,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,endocrinology,Southeast,339.0,,False,,,Southeast,,18,,,Arlington,
1159841240,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Southeast,601.6666666666666,,False,,,Southeast,,17,,,Charlotte,
1204787067,1010957193,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Northeast,86.5,95.0,True,1,neurology,Northeast,Northeast,13,15,9.826589595375722,Buffalo,Springfield
1238983617,1502571429,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,pulmonology,Southeast,140.16666666666666,135.83333333333334,True,1,pulmonology,Southeast,Southeast,13,11,3.091557669441128,Memphis,Raleigh
1264333323,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Northeast,285.6666666666667,,False,,,Northeast,,12,,,New York,
1413519731,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southwest,706.1666666666666,,False,,,Southwest,,13,,,Austin,
1423152481,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,403.1666666666667,,False,,,Southeast,,11,,,Chattanooga,
1425610817,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,74.0,,False,,,Southeast,,3,,,Huntsville,
1456299035,1393729789,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,204.66666666666666,218.0,True,1,primary care,Southeast,Southeast,15,13,6.514657980456031,Mobile,Miami
1467704312,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Northeast,385.0,,False,,,Northeast,,13,,,Worcester,
1481247389,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,204.83333333333334,,False,,,Southeast,,24,,,Winston-Salem,
1512844550,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Southwest,160.0,,False,,,Southwest,,15,,,Tulsa,
1518121706,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,endocrinology,Southeast,232.33333333333334,,False,,,Southeast,,16,,,Charleston,
1610177150,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,cardiology,Southeast,375.0,,False,,,Southeast,,19,,,Mobile,
1615059528,1389159553,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,193.0,199.83333333333334,True,1,primary care,Southeast,Southeast,12,11,3.540587219343701,Savannah,Macon
1635476009,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,neurology,Northeast,273.5,,False,,,Northeast,,18,,,Hartford,
1647196991,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,rheumatology,Southeast,79.83333333333333,,False,,,Southeast,,8,,,Richmond,
1648553570,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,cardiology,Southwest,760.0,,False,,,Southwest,,11,,,Houston,
1685524518,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,134.0,,False,,,Southeast,,4,,,Mobile,
1725724532,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Northeast,612.1666666666666,,False,,,Northeast,,32,,,Boston,
1747032997,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Northeast,346.0,,False,,,Northeast,,9,,,New York,
1927430854,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,primary care,Southeast,382.5,,False,,,Southeast,,13,,,Richmond,
1969108517,,rule_based,EVT-0104,2024-05-18,CV_ANTICOAG_ORAL,cardiology,Midwest,262.6666666666667,,False,,,Midwest,,12,,,Minneapolis,
1123148250,1323611925,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,253.33333333333334,254.66666666666666,True,1,cardiology,Southwest,Southwest,19,19,0.5263157894736767,Austin,Albuquerque
1265952337,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Northeast,478.8333333333333,,False,,,Northeast,,22,,,Syracuse,
1299418347,1331020234,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Northeast,391.6666666666667,401.0,True,1,cardiology,Northeast,Northeast,18,19,2.3829787234042503,Springfield,Syracuse
1341556789,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,West,1152.0,,False,,,West,,17,,,Seattle,
1362560363,1950588461,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,West,393.5,371.8333333333333,True,1,cardiology,West,West,13,14,5.5061414654807335,Spokane,Palo Alto
1376656900,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,286.6666666666667,,False,,,Southwest,,6,,,Tucson,
1475115246,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southeast,616.8333333333334,,False,,,Southeast,,17,,,Macon,
1492077734,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,604.6666666666666,,False,,,Midwest,,6,,,Green Bay,
1551962891,1057623450,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,93.33333333333333,86.66666666666667,True,1,cardiology,Midwest,Midwest,13,13,7.142857142857133,Madison,Toledo
1610177150,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southeast,444.1666666666667,,False,,,Southeast,,19,,,Mobile,
1648553570,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,357.6666666666667,,False,,,Southwest,,11,,,Houston,
1655321622,1350739367,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Northeast,334.1666666666667,355.0,True,1,cardiology,Northeast,Northeast,19,16,6.234413965087276,Worcester,Hershey
1745601371,1409960642,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,251.0,259.0,True,1,cardiology,Midwest,Midwest,11,9,3.187250996015936,Peoria,Toledo
1760628762,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,213.33333333333334,,False,,,Southwest,,13,,,Oklahoma City,
1934829601,,rule_based,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,403.3333333333333,,False,,,Midwest,,13,,,Toledo,
1009179924,1599978586,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,West,351.0,355.8333333333333,True,1,cardiology,West,West,10,11,1.377018043684705,Los Angeles,Salt Lake City
1074076039,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southeast,440.1666666666667,,False,,,Southeast,,12,,,Charlottesville,
1169238601,1279255164,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,286.1666666666667,271.3333333333333,True,1,cardiology,Midwest,Midwest,16,14,5.183459522422843,St. Paul,St. Paul
1265952337,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,478.8333333333333,,False,,,Northeast,,22,,,Syracuse,
1286477181,1656483868,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,214.33333333333334,224.16666666666666,True,1,cardiology,Midwest,Midwest,10,10,4.58786936236391,Green Bay,Rochester
1299418347,1331020234,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,391.6666666666667,401.0,True,1,cardiology,Northeast,Northeast,18,19,2.3829787234042503,Springfield,Syracuse
1409960642,1742318383,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,259.0,260.5,True,1,cardiology,Midwest,Midwest,9,8,0.5791505791505791,Toledo,Columbia
1475115246,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southeast,616.8333333333334,,False,,,Southeast,,17,,,Macon,
1516074709,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southwest,387.3333333333333,,False,,,Southwest,,20,,,Phoenix,
1614978876,1486849361,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,West,135.16666666666666,124.33333333333333,True,1,cardiology,West,West,4,4,8.014796547472255,Provo,Colorado Springs
1648553570,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southwest,357.6666666666667,,False,,,Southwest,,11,,,Houston,
1655321622,1350739367,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,334.1666666666667,355.0,True,1,cardiology,Northeast,Northeast,19,16,6.234413965087276,Worcester,Hershey
1710163217,1167711153,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,294.5,290.5,True,1,cardiology,Northeast,Northeast,11,8,1.3582342954159592,Albany,Princeton
1724092733,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,487.6666666666667,,False,,,Northeast,,5,,,Pittsburgh,
1762664088,1302899475,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,188.33333333333334,190.66666666666666,True,1,cardiology,Midwest,Midwest,10,7,1.238938053097335,Detroit,Ann Arbor
1885189138,1056679651,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,282.5,271.5,True,2,cardiology,Northeast,Northeast,7,6,3.893805309734513,Syracuse,Philadelphia
1934763735,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,162.16666666666666,,False,,,Midwest,,7,,,Rockford,
1934829601,,rule_based,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,403.3333333333333,,False,,,Midwest,,13,,,Toledo,
1123148250,1323611925,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Southwest,253.33333333333334,254.66666666666666,True,1,cardiology,Southwest,Southwest,19,19,0.5263157894736767,Austin,Albuquerque
1167711153,1056679651,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,290.5,271.5,True,1,cardiology,Northeast,Northeast,8,6,6.540447504302927,Princeton,Philadelphia
1332369119,1836894604,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Southeast,298.6666666666667,282.0,True,1,cardiology,Southeast,Southeast,9,12,5.580357142857149,Raleigh,Norfolk
1362560363,1950588461,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,393.5,371.8333333333333,True,1,cardiology,West,West,13,14,5.5061414654807335,Spokane,Palo Alto
1478412079,,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Midwest,428.1666666666667,,False,,,Midwest,,18,,,Chicago,
1594466975,1069143851,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,297.1666666666667,280.8333333333333,True,1,cardiology,West,West,17,20,5.496354458777354,Salt Lake City,San Francisco
1614978876,1486849361,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,135.16666666666666,124.33333333333333,True,1,cardiology,West,West,4,4,8.014796547472255,Provo,Colorado Springs
1672904236,,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,298.8333333333333,,False,,,Northeast,,5,,,Philadelphia,
1710163217,,rule_based,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,294.5,,False,,,Northeast,,11,,,Albany,
