treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,distance_score,pool_relaxed
1210642439,1111217703,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,oncology,Southwest,403.5,142.83333333333334,True,1,2.613003132712422,False
1213511599,1251202242,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,primary care,Northeast,931.5,95.33333333333333,True,2,6.522656702090802,False
1246066447,1601451010,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,rheumatology,Southwest,237.5,66.5,True,2,2.7825365829348647,False
1257723886,1004543439,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,endocrinology,Southwest,227.33333333333334,154.5,True,1,1.571780011538388,False
1326516303,1852326267,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,oncology,Southwest,400.6666666666667,74.83333333333333,True,3,3.089738826638165,False
1394609428,1028436479,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,endocrinology,Southwest,493.5,156.0,True,2,3.426120960296604,False
1592123891,1209566128,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,primary care,Northeast,405.1666666666667,248.83333333333334,True,1,2.449793356771507,False
1647196991,1337789832,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,rheumatology,Southeast,82.5,98.66666666666667,True,1,2.2520089632733598,False
1663073843,1788668972,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,oncology,Southwest,65.33333333333333,84.5,True,1,1.5076583728295805,False
1710163217,1860037419,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,cardiology,Northeast,235.66666666666666,75.5,True,1,1.0860430387219933,False
1743613295,1149209672,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,oncology,Midwest,88.66666666666667,146.66666666666666,True,1,1.6332010260202348,False
1793685516,1908127628,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,cardiology,Southeast,269.0,181.0,True,1,1.8327165599646291,False
1808310134,1075689749,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,rheumatology,Southwest,342.3333333333333,330.3333333333333,True,1,1.4940362143722532,False
1824149854,1026926489,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,neurology,Southeast,163.66666666666666,285.3333333333333,True,1,1.275883551090314,False
1893606271,1828766265,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,oncology,Southwest,93.66666666666667,95.83333333333333,True,1,1.7561229818558957,False
1895078685,1012264374,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,endocrinology,Southwest,409.5,347.5,True,1,2.1358760068349465,False
1903798589,1209829039,nearest_neighbor,EVT-0113,2024-06-12,CV_ANTICOAG_ORAL,primary care,Southwest,241.83333333333334,84.33333333333333,True,1,1.9849092828034012,False
1025231352,1892307210,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Northeast,309.1666666666667,239.16666666666666,True,1,1.7252008294576922,False
1435949049,1775551348,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Northeast,518.0,453.5,True,1,1.7816231331495365,False
1590337907,1109634414,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Northeast,594.1666666666666,492.5,True,1,1.676814268045276,False
1595774286,1187084813,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Midwest,543.1666666666666,295.6666666666667,True,1,2.070805857227709,False
1647196991,1196400158,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Southeast,664.0,229.0,True,1,3.3968642312891655,False
1944079924,1075683551,nearest_neighbor,EVT-0114,2024-06-14,RHEUM_JAK_ORAL,rheumatology,Southeast,777.0,255.16666666666666,True,1,3.580615762101822,False
1328056928,1535323178,nearest_neighbor,EVT-0115,2024-06-17,ONC_TARGETED_ORAL,oncology,Northeast,287.1666666666667,262.6666666666667,True,1,1.571918776687449,False
1340345143,1120302413,nearest_neighbor,EVT-0115,2024-06-17,ONC_TARGETED_ORAL,oncology,Southeast,331.5,212.16666666666666,True,1,1.588738733369082,False
1407931751,1900445093,nearest_neighbor,EVT-0115,2024-06-17,ONC_TARGETED_ORAL,oncology,Midwest,148.66666666666666,142.83333333333334,True,1,0.91069958247779,False
1840863041,1149018644,nearest_neighbor,EVT-0115,2024-06-17,ONC_TARGETED_ORAL,oncology,Southeast,387.0,226.0,True,1,1.862019402525307,False
1046736322,1289174306,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,245.5,188.33333333333334,True,1,1.4338770719495482,False
1048976678,1892083019,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,508.5,393.3333333333333,True,2,2.0693182756078015,False
1098995024,1947954388,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Northeast,167.66666666666666,98.33333333333333,True,1,1.2255730539061886,False
1145899849,1159833825,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,West,384.5,427.5,True,1,1.887971985873694,False
1180932224,1501344612,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,635.3333333333334,140.5,True,13,4.258007042186974,False
1190842652,1219172859,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,191.5,222.5,True,1,1.6127029387230016,False
1209829039,1783823739,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,666.0,765.6666666666666,True,4,2.735855011272856,False
1268222167,1842420535,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,336.6666666666667,153.83333333333334,True,3,2.470289325392031,False
1271768685,1181360912,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,456.0,229.66666666666666,True,1,2.8684478329028447,False
1280087226,1209566128,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Northeast,959.8333333333334,633.3333333333334,True,1,3.0301731241107737,False
1296552940,1762971749,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Northeast,379.3333333333333,243.33333333333334,True,1,1.6344342964720169,False
1311764207,1333393084,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,372.1666666666667,160.0,True,2,1.8218562278612407,False
1385532449,1997693654,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,645.6666666666666,283.5,True,2,3.0947350953702255,False
1397955463,1363342464,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,575.1666666666666,541.5,True,2,2.809774300133188,False
1423152481,1572180861,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,540.0,173.0,True,8,3.626782234671622,False
1425340662,1769234364,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,447.0,252.5,True,6,2.7580260416151106,False
1425610817,1295857761,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,215.16666666666666,131.5,True,1,0.5121583727315804,False
1456299035,1057676243,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,248.83333333333334,210.16666666666666,True,3,2.3333670000466173,False
1488515010,1356982086,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,292.5,335.1666666666667,True,1,0.6584338590694558,False
1506356074,1529045985,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,197.83333333333334,160.16666666666666,True,1,1.3652502500266075,False
1546151204,1058325303,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Northeast,317.6666666666667,271.1666666666667,True,1,1.4929512707298889,False
1595301304,1352216182,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,429.0,396.1666666666667,True,1,1.6854840098148336,False
1610820601,1540759788,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,326.5,209.33333333333334,True,2,1.6435505409482691,False
1613561947,1773180629,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,470.5,142.33333333333334,True,7,3.510164107613753,False
1689059347,1625192632,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,239.83333333333334,131.16666666666666,True,1,1.5649516908161396,False
1707435529,1512866082,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,461.0,257.5,True,2,2.184312579222227,False
1721479586,1873780039,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,West,449.3333333333333,338.5,True,1,1.936246712279151,False
1732527431,1389159553,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,414.1666666666667,229.5,True,3,2.2791513903725784,False
1803233885,1804484495,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,377.5,169.33333333333334,True,3,2.418258915063465,False
1806479196,1134632102,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,573.5,453.6666666666667,True,1,1.4208477717060803,False
1815807585,1393729789,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,639.1666666666666,995.5,True,8,3.533150611400338,False
1848624494,1135650855,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Midwest,367.6666666666667,261.1666666666667,True,1,0.9244705629356862,False
1903798589,1812123887,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,364.5,439.0,True,1,2.0632746770824775,False
1922670785,,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,431.1666666666667,,False,,,False
1924355757,1412773438,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southwest,432.5,773.1666666666666,True,4,2.6920176732010703,False
1955620046,1364720148,nearest_neighbor,EVT-0116,2024-06-18,PC_ANTIHYPERTENSIVE,primary care,Southeast,487.3333333333333,365.0,True,1,1.365371556506931,False
1120302413,1448589550,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Southeast,212.16666666666666,194.66666666666666,True,1,0.4950499633139537,False
1240190284,1788668972,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Southwest,347.0,257.1666666666667,True,1,0.5672346067314608,False
1259584955,1507378861,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Northeast,128.16666666666666,87.0,True,1,1.4809462494082726,False
1358340028,1775891033,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Southeast,134.33333333333334,199.66666666666666,True,1,1.2814927796177424,False
1407931751,1900445093,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Midwest,148.66666666666666,142.83333333333334,True,1,0.91069958247779,False
1704492101,1831786672,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Southeast,190.66666666666666,148.66666666666666,True,1,1.5911922887393837,False
1719186219,1772776476,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,West,263.0,57.333333333333336,True,1,1.5386111323862874,False
1737256036,1841542198,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Midwest,172.16666666666666,124.66666666666667,True,1,1.5671570277889453,False
1811081532,1242598583,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Northeast,189.5,276.8333333333333,True,1,1.547967138571975,False
1840863041,1149018644,nearest_neighbor,EVT-0117,2024-06-20,ONC_TARGETED_ORAL,oncology,Southeast,387.0,226.0,True,1,1.862019402525307,False
1009179924,1599978586,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,367.5,364.5,True,1,1.8464424050769483,False
1015191335,1897723296,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Northeast,186.83333333333334,123.66666666666667,True,1,1.58012350015003,False
1123148250,1830884742,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southwest,254.66666666666666,104.83333333333333,True,1,2.0945139914804045,False
1265952337,1871372714,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Northeast,481.0,282.3333333333333,True,2,1.9047019354653048,False
1299418347,1331020234,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Northeast,397.0,406.6666666666667,True,1,1.6281214976269929,False
1300832031,1069143851,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,173.33333333333334,276.3333333333333,True,1,1.376466193387142,False
1341556789,1120914548,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,1187.5,352.1666666666667,True,2,6.1109910120017386,False
1444774099,1383406257,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,167.66666666666666,111.66666666666667,True,1,1.5021891647497305,False
1610177150,1722898792,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southeast,477.3333333333333,394.8333333333333,True,1,2.148713086678599,False
1631526641,1234567687,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southwest,217.0,236.33333333333334,True,1,0.9586181758892344,False
1648553570,1823309871,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southwest,356.5,348.8333333333333,True,1,2.7337666494205712,False
1670701188,1107378550,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southeast,520.8333333333334,284.8333333333333,True,1,1.9545463143027206,False
1710163217,1860037419,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Northeast,282.1666666666667,471.6666666666667,True,1,1.2370218227184162,False
1714986282,1028050239,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,240.0,200.66666666666666,True,1,1.5832023795099917,False
1760628762,1440623548,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southwest,216.33333333333334,186.66666666666666,True,1,1.3293057507928294,False
1901019392,1405577143,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,West,811.8333333333334,357.6666666666667,True,1,4.1433792199775805,False
1923786978,1836894604,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Southeast,300.5,289.6666666666667,True,1,1.512442485517832,False
1934829601,1971097054,nearest_neighbor,EVT-0118,2024-06-20,CARD_HF_ARNI,cardiology,Midwest,406.5,222.66666666666666,True,1,1.5358765429550392,False
1036718538,1598998692,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,endocrinology,Southwest,63.333333333333336,110.16666666666667,True,1,0.7754577286393085,False
1058647219,1697855363,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,pulmonology,Northeast,226.16666666666666,237.16666666666666,True,1,1.6820020620036773,False
1101185407,1381937048,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Midwest,146.83333333333334,64.33333333333333,True,1,1.9385383709122925,False
1133130363,1209566128,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Northeast,200.5,248.83333333333334,True,1,2.366938910473231,False
1137408567,1730655531,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,endocrinology,Northeast,696.6666666666666,182.83333333333334,True,1,4.047735141685037,False
1144669185,1099946885,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Northeast,736.5,187.66666666666666,True,2,4.481573466516655,False
1198262952,1536141264,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,pulmonology,Northeast,217.33333333333334,244.5,True,1,0.9224811502036768,False
1200480071,1058325303,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Northeast,918.6666666666666,162.33333333333334,True,2,4.922805389301167,False
1238983617,1113953065,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,pulmonology,Southeast,149.16666666666666,119.5,True,1,1.598042892346171,False
1271768685,1181360912,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Midwest,252.33333333333334,103.0,True,1,2.6905128283321256,False
1273912869,1775551348,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,rheumatology,Northeast,157.5,81.83333333333333,True,1,0.8862350975728102,False
1299418347,1860037419,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,cardiology,Northeast,101.66666666666667,75.5,True,1,1.592218799928986,False
1327009084,1285347583,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Southwest,96.5,71.16666666666667,True,1,1.5833037197010789,False
1511742359,1535323178,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,oncology,Northeast,173.66666666666666,172.66666666666666,True,1,0.7040518488179313,False
1567742360,1873780039,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,West,366.0,239.16666666666666,True,1,1.9771291409469898,False
1567993435,1527981900,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Northeast,67.66666666666667,123.33333333333333,True,1,0.738034855790169,False
1598661571,1121962926,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,rheumatology,Northeast,224.0,274.8333333333333,True,1,1.4741651180606623,False
1636376422,1697719783,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Southwest,66.5,94.0,True,1,1.5355820344729605,False
1647196991,1337789832,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,rheumatology,Southeast,82.5,98.66666666666667,True,1,2.2520089632733598,False
1670701188,1908127628,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,cardiology,Southeast,311.6666666666667,181.0,True,1,1.6125231518996572,False
1719574174,1987971524,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Midwest,167.33333333333334,162.33333333333334,True,1,0.1480781831121045,False
1738903891,1285330571,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,endocrinology,Southeast,542.6666666666666,137.5,True,1,3.127233965630812,False
1740047711,1389159553,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Southeast,147.0,201.16666666666666,True,1,1.6087588429920097,False
1774691384,1803952245,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Northeast,60.666666666666664,32.833333333333336,True,1,1.893771460929931,False
1815807585,1364720148,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Southeast,216.16666666666666,223.16666666666666,True,1,1.875303880812854,False
1841791217,1448713440,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Midwest,161.5,89.16666666666667,True,1,1.5980677437344968,False
1844747141,1479078465,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,West,249.33333333333334,137.83333333333334,True,2,2.294761682498574,False
1934277181,1765149178,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,neurology,Southeast,56.666666666666664,112.83333333333333,True,1,0.5495782593521702,False
1964945871,1333043895,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,endocrinology,Northeast,242.16666666666666,186.66666666666666,True,1,0.9599471662956084,False
1456207657,1842420535,nearest_neighbor,EVT-0119,2024-06-21,CV_ANTICOAG_ORAL,primary care,Midwest,312.1666666666667,220.66666666666666,True,1,2.345823014247547,False
1040239976,1150502551,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Northeast,429.3333333333333,371.8333333333333,True,2,2.041472245952157,False
1073902250,1641859123,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,West,348.0,346.3333333333333,True,1,1.662644822130436,False
1194203331,1075683551,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Southeast,351.6666666666667,255.16666666666666,True,1,1.477808153957181,False
1196400158,1337789832,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Southeast,229.0,214.83333333333334,True,1,1.624600154962851,False
1199976907,1121962926,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Northeast,295.0,374.3333333333333,True,1,0.7181388789465448,False
1246066447,1075689749,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Southwest,553.0,458.3333333333333,True,1,2.6737854763481606,False
1595774286,1187084813,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Midwest,543.1666666666666,295.6666666666667,True,1,2.070805857227709,False
1944079924,1371002787,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Southeast,777.0,279.1666666666667,True,2,3.634023133445925,False
1993874985,1282327174,nearest_neighbor,EVT-0120,2024-06-26,RHEUM_JAK_ORAL,rheumatology,Northeast,476.1666666666667,528.0,True,1,1.0615801326620757,False
1009179924,1599978586,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,cardiology,West,263.0,106.33333333333333,True,1,2.061149472046113,False
1019230758,1534239003,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,neurology,Southwest,65.83333333333333,55.166666666666664,True,1,1.849106386716617,False
1025231352,1222151080,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,rheumatology,Northeast,438.5,180.33333333333334,True,1,2.2673593073135074,False
1048976678,1892083019,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southeast,158.66666666666666,242.5,True,1,2.0171418872759306,False
1065870788,1352216182,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southwest,230.33333333333334,177.0,True,1,1.9381776460484617,False
1082909627,1389159553,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southeast,180.5,325.6666666666667,True,1,1.172147217956468,False
1124726435,1209566128,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Northeast,595.5,395.1666666666667,True,1,2.3089838697750884,False
1133130363,1767508967,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Northeast,430.1666666666667,217.83333333333334,True,2,2.814642114176144,False
1136500869,1890077344,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Southeast,67.33333333333333,96.66666666666667,True,1,1.5742500801225783,False
1137408567,1730655531,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Northeast,370.3333333333333,336.1666666666667,True,1,2.71951722946607,False
1204787067,1874547676,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,neurology,Northeast,68.83333333333333,46.333333333333336,True,1,1.467815093759605,False
1240190284,1788668972,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,oncology,Southwest,101.0,90.83333333333333,True,1,0.22211609510527988,False
1246066447,1075689749,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,rheumatology,Southwest,435.8333333333333,235.16666666666666,True,1,2.866986603015872,False
1257723886,1004543439,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Southwest,87.0,146.16666666666666,True,1,1.5520324631653517,False
1271768685,1181360912,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Midwest,312.1666666666667,95.0,True,1,2.8441125799237392,False
1413519731,1783823739,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southwest,326.5,364.6666666666667,True,1,2.031101480113983,False
1423152481,1057676243,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southeast,408.1666666666667,214.83333333333334,True,2,2.383720915178718,False
1433980129,1417682113,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,pulmonology,Northeast,209.33333333333334,67.5,True,1,2.068765622369053,False
1516074709,1830884742,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,cardiology,Southwest,304.6666666666667,208.66666666666666,True,1,2.2289362013631147,False
1557944620,1134632102,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southwest,189.66666666666666,84.33333333333333,True,1,1.7210179659470057,False
1688976343,1838576308,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,pulmonology,Southeast,300.1666666666667,225.0,True,1,2.055466110382672,False
1689059347,1625192632,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southwest,74.5,94.83333333333333,True,1,1.435068871808585,False
1740626134,1598998692,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Southwest,199.66666666666666,86.66666666666667,True,2,2.358275883652797,False
1806479196,1412773438,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,primary care,Southwest,457.0,330.6666666666667,True,3,2.9533719219194263,False
1857629178,1088938448,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,oncology,West,90.0,115.16666666666667,True,1,1.504220087758901,False
1964945871,1333043895,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Northeast,206.83333333333334,62.833333333333336,True,1,1.2350042684582072,False
1497642888,1657655308,nearest_neighbor,EVT-0121,2024-06-27,METABOLIC_GLP1_INJ,endocrinology,Northeast,114.66666666666667,84.16666666666667,True,1,0.6004468441550612,False
1026722938,1234985764,nearest_neighbor,EVT-0122,2024-07-03,CV_ANTICOAG_ORAL,endocrinology,Midwest,416.0,233.0,True,1,2.6470961369778587,False
1074076039,1836894604,nearest_neighbor,EVT-0122,2024-07-03,CV_ANTICOAG_ORAL,cardiology,Southeast,190.66666666666666,191.0,True,1,1.52981574824102,False
1076376403,1730655531,nearest_neighbor,EVT-0122,2024-07-03,CV_ANTICOAG_ORAL,endocrinology,Northeast,209.66666666666666,188.33333333333334,True,1,1.2265123820543975,False
1078096579,1200346587,nearest_neighbor,EVT-0122,2024-07-03,CV_ANTICOAG_ORAL,cardiology,Midwest,422.5,231.16666666666666,True,1,1.7569449824197916,False
