treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,propensity_score,control_propensity_score,propensity_distance
1551962891,1789632894,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,93.33333333333333,95.66666666666667,True,1,0.03521348915748555,0.03608525023012654,0.0008717610726409891
1610177150,,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southeast,444.1666666666667,,False,,,,
1648553570,1823309871,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,357.6666666666667,338.0,True,1,0.44972657371069996,0.41115849266987176,0.038568081040828206
1655321622,1848800052,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Northeast,334.1666666666667,332.6666666666667,True,1,0.1309081061790858,0.1286019661743373,0.0023061400047484915
1745601371,1409960642,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,251.0,259.0,True,1,0.1684102669024857,0.18094010909738395,0.01252984219489825
1760628762,1440623548,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Southwest,213.33333333333334,173.16666666666666,True,1,0.2047361501739699,0.15730386648485242,0.04743228368911748
1934829601,,psm,EVT-0105,2024-05-20,CARD_HF_ARNI,cardiology,Midwest,403.3333333333333,,False,,,,
1009179924,1599978586,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,West,351.0,355.8333333333333,True,1,0.09495386384022131,0.09614491997884732,0.0011910561386260093
1074076039,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southeast,440.1666666666667,,False,,,,
1169238601,1083149777,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,286.1666666666667,296.1666666666667,True,1,0.4153711650092613,0.4440336878220915,0.028662522812830216
1265952337,1860037419,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,478.8333333333333,467.0,True,1,0.6049178575517746,0.5766960996157885,0.028221757935986136
1286477181,1656483868,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,214.33333333333334,224.16666666666666,True,1,0.23465037935452543,0.2559380954420968,0.02128771608757135
1299418347,1331020234,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,391.6666666666667,401.0,True,1,0.3931284839518084,0.4153049767358079,0.022176492783999524
1409960642,1742318383,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,259.0,260.5,True,1,0.3408187663310403,0.34477242889807025,0.0039536625670299474
1475115246,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southeast,616.8333333333334,,False,,,,
1516074709,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southwest,387.3333333333333,,False,,,,
1614978876,1210894345,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,West,135.16666666666666,145.5,True,1,0.053654123198963725,0.055170087929832946,0.001515964730869221
1648553570,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Southwest,357.6666666666667,,False,,,,
1655321622,1848800052,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,334.1666666666667,332.6666666666667,True,1,0.2686263517507995,0.2657281733746796,0.002898178376119942
1710163217,1167711153,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,294.5,290.5,True,1,0.1989225047484738,0.19270708426170313,0.006215420486770679
1724092733,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,487.6666666666667,,False,,,,
1762664088,1302899475,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,188.33333333333334,190.66666666666666,True,1,0.1844582655976255,0.18860043072720903,0.0041421651295835415
1885189138,1871372714,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Northeast,282.5,281.8333333333333,True,1,0.18072237845703026,0.1797503530154334,0.0009720254415968577
1934763735,1878312481,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,162.16666666666666,178.33333333333334,True,1,0.14275760596025053,0.16750322070021825,0.024745614739967725
1934829601,,psm,EVT-0106,2024-05-24,CARD_HF_ARNI,cardiology,Midwest,403.3333333333333,,False,,,,
1123148250,1323611925,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Southwest,253.33333333333334,254.66666666666666,True,1,0.0812396735964234,0.0817087675460998,0.0004690939496764107
1167711153,1120080837,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,290.5,284.3333333333333,True,1,0.1587718575582929,0.15744004444882803,0.0013318131094648689
1332369119,1923786978,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Southeast,298.6666666666667,307.0,True,1,0.10937601687653987,0.12100202664518224,0.011626009768642365
1362560363,1138208594,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,393.5,389.1666666666667,True,1,0.37092483868000425,0.36339247890129445,0.007532359778709807
1386514024,1977922420,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,296.0,282.8333333333333,True,1,0.22137537069958785,0.20486317341610222,0.01651219728348563
1478412079,,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Midwest,428.1666666666667,,False,,,,
1594466975,1069143851,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,297.1666666666667,280.8333333333333,True,1,0.2228834728408794,0.20243664181782856,0.020446831023050838
1614978876,1486849361,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,135.16666666666666,124.33333333333333,True,1,0.07864529492244045,0.07296958039574544,0.005675714526695005
1672904236,1056679651,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,298.8333333333333,271.5,True,1,0.1605861074889863,0.15469757077867663,0.005888536710309672
1710163217,1871372714,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Northeast,294.5,281.8333333333333,True,1,0.15964061385785322,0.15690271366726422,0.0027379001905890044
1722038985,1185877283,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,West,271.1666666666667,263.1666666666667,True,1,0.19101124968382732,0.18193350370370812,0.009077745980119206
1969108517,1656483868,psm,EVT-0107,2024-05-30,CARD_HF_ARNI,cardiology,Midwest,217.5,224.16666666666666,True,1,0.058124063302425845,0.06498021420585705,0.006856150903431203
1018018261,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,562.3333333333334,,False,,,,
1048976678,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,508.5,,False,,,,
1082909627,1804484495,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,170.16666666666666,169.33333333333334,True,1,0.43615225031991944,0.4354752993723548,0.0006769509475646474
1084919582,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,474.8333333333333,,False,,,,
1133130363,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,417.1666666666667,,False,,,,
1166368237,1769234364,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southwest,297.1666666666667,252.5,True,1,0.1984756695618577,0.20328263756573628,0.004806968003878587
1174238463,1997693654,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,247.0,283.5,True,1,0.499262465924152,0.5293758635813594,0.03011339765720733
1180932224,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,635.3333333333334,,False,,,,
1191545544,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Midwest,388.6666666666667,,False,,,,
1200096471,1057676243,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,238.5,210.16666666666666,True,1,0.492242491297319,0.46888015742639383,0.023362333870925178
1241711534,1572180861,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,171.0,173.0,True,1,0.4368294393035188,0.43845564942909726,0.0016262101255784533
1271463741,1939052563,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,West,149.0,148.83333333333334,True,1,0.08992705088038996,0.08997039914438278,4.334826399281233e-05
1271768685,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Midwest,456.0,,False,,,,
1297280590,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Midwest,423.0,,False,,,,
1310164813,1389159553,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,234.33333333333334,229.5,True,1,0.4888022724788292,0.48481296887252556,0.003989303606303618
1385532449,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,645.6666666666666,,False,,,,
1423152481,1363342464,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,540.0,541.5,True,1,0.7241350041841548,0.7251238747999966,0.0009888706158418525
1456299035,1512866082,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,248.83333333333334,257.5,True,1,0.5007767110971592,0.5079343010267087,0.007157589929549513
1484724632,1767508967,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,406.1666666666667,411.3333333333333,True,1,0.36406038376246774,0.3745652691953148,0.010504885432847055
1509977165,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,775.6666666666666,,False,,,,
1523498065,1364720148,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,339.0,365.0,True,1,0.5746870542240406,0.5955360858112523,0.02084903158721163
1552813903,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,762.6666666666666,,False,,,,
1567742360,1547660377,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,West,163.33333333333334,161.33333333333334,True,1,0.08626886014125795,0.08677109450556234,0.0005022343643043825
1595301304,1134632102,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southwest,429.0,453.6666666666667,True,1,0.18478866131305705,0.1823104100809313,0.00247825123212575
1689916181,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,553.1666666666666,,False,,,,
1707435529,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,461.0,,False,,,,
1732527431,1892083019,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,414.1666666666667,393.3333333333333,True,1,0.633981709096382,0.6178676869698659,0.016114022126516026
1742579091,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,1178.1666666666667,,False,,,,
1747032997,1251202242,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Northeast,309.0,329.5,True,1,0.19686404717288133,0.22669751326124304,0.02983346608836171
1808826295,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,520.1666666666666,,False,,,,
1815807585,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,639.1666666666666,,False,,,,
1922670785,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,431.1666666666667,,False,,,,
1924355757,1812123887,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southwest,432.5,439.0,True,1,0.18443543792538858,0.18378083830449793,0.0006545996208906502
1927430854,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,676.1666666666666,,False,,,,
1955620046,,psm,EVT-0108,2024-06-03,PC_ANTIHYPERTENSIVE,primary care,Southeast,487.3333333333333,,False,,,,
1018018261,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Northeast,265.1666666666667,,False,,,,
1019230758,1622391112,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,neurology,Southwest,65.83333333333333,64.16666666666667,True,1,0.06934814489854668,0.07080841374390452,0.00146026884535784
1038444141,1340345143,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Southeast,185.83333333333334,185.33333333333334,True,1,0.2734331646723804,0.2665197184596703,0.0069134462127100615
1041585906,1275723975,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,West,102.16666666666667,83.33333333333333,True,1,0.0935781768025759,0.04611164147040962,0.04746653533216627
1058647219,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,pulmonology,Northeast,322.8333333333333,,False,,,,
1065455036,1739712036,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,rheumatology,Northeast,66.5,70.66666666666667,True,1,0.19485584267393002,0.19005671602476956,0.004799126649160462
1084471394,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Northeast,281.0,,False,,,,
1159841240,1026926489,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,neurology,Southeast,155.66666666666666,158.66666666666666,True,1,0.07777989592593243,0.0801465771947153,0.0023666812687828664
1189769080,1714021262,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Northeast,230.0,229.16666666666666,True,1,0.3303137166116655,0.327561980031889,0.0027517365797764537
1198262952,1573445784,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,pulmonology,Northeast,101.33333333333333,112.5,True,1,0.20602107017311286,0.2336736076499489,0.027652537476836048
1227780172,1769234364,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Southwest,153.33333333333334,174.83333333333334,True,1,0.08443935246705048,0.09652107291482359,0.012081720447773114
1238983617,1526834563,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,pulmonology,Southeast,170.5,174.0,True,1,0.054957529837837665,0.05808296820056697,0.003125438362729306
1240190284,1663073843,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Southwest,101.0,96.33333333333333,True,1,0.0895480762733167,0.08322832399995168,0.006319752273365023
1271768685,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Midwest,312.1666666666667,,False,,,,
1273912869,1121962926,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,rheumatology,Northeast,116.16666666666667,111.83333333333333,True,1,0.14345870117301412,0.14745037345616202,0.003991672283147896
1292975558,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,382.3333333333333,,False,,,,
1297280590,1540759788,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Midwest,135.0,133.83333333333334,True,1,0.1065762924759772,0.1051138829182347,0.0014624095577425028
1324722952,1299832539,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,endocrinology,Northeast,51.5,48.166666666666664,True,1,0.2178469827568997,0.21798032700121694,0.00013334424431724057
1328056928,1645013610,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,66.0,59.166666666666664,True,1,0.1275105396843249,0.11810791175079308,0.009402627933531832
1358245029,1737256036,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Midwest,164.66666666666666,158.66666666666666,True,1,0.047254725213349696,0.045777307625384005,0.0014774175879656917
1368009035,1779918477,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,Northeast,91.33333333333333,90.33333333333333,True,1,0.19471401231071295,0.1954787702289432,0.0007647579182302466
1376656900,1823309871,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,Southwest,157.66666666666666,156.33333333333334,True,1,0.07165581900783485,0.07158923372672615,6.658528110869977e-05
1467704312,1045376799,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,neurology,Northeast,171.83333333333334,158.33333333333334,True,1,0.15371079508133317,0.11939020094451513,0.03432059413681804
1506746308,1268421124,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,endocrinology,West,120.33333333333333,120.16666666666667,True,1,0.04016369623683836,0.04017079442214432,7.098185305962068e-06
1511742359,1913743435,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,152.66666666666666,153.66666666666666,True,1,0.30668027374335494,0.3094040158008761,0.0027237420575211835
1546151204,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Northeast,282.6666666666667,,False,,,,
1616418756,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,neurology,Northeast,224.0,,False,,,,
1621842156,1693350831,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,113.0,119.16666666666667,True,1,0.2103919945401524,0.22378153411294965,0.01338953957279726
1657025858,1174785596,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,endocrinology,Northeast,148.5,162.0,True,1,0.21399245011166035,0.21345994773895208,0.0005325023727082712
1672904236,1541379537,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,Northeast,145.83333333333334,154.66666666666666,True,1,0.15642369448600632,0.1508306935017995,0.005593000984206814
1683943777,,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,West,318.3333333333333,,False,,,,
1747032997,1099946885,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Northeast,203.16666666666666,210.16666666666666,True,1,0.24821102586618676,0.26826154012330855,0.020050514257121788
1776723276,1429255973,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Midwest,143.83333333333334,161.16666666666666,True,1,0.11823991726842464,0.14434907979658687,0.026109162528162227
1785764022,1242598583,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,116.83333333333333,116.83333333333333,True,1,0.2186450105282407,0.2186450105282407,0.0
1803502636,1736538384,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,endocrinology,Northeast,220.5,202.83333333333334,True,1,0.2111636019168231,0.21185517307131366,0.0006915711544905612
1811081532,1535323178,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,oncology,Northeast,130.16666666666666,137.33333333333334,True,1,0.24914065464473623,0.266662580557689,0.017521925912952763
1814938340,1107378550,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,Southeast,161.16666666666666,167.5,True,1,0.06653846203650267,0.06835563724127487,0.0018171752047722034
1847082322,1993874985,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,rheumatology,Northeast,118.16666666666667,118.0,True,1,0.141646936075308,0.14179718378624934,0.00015024771094132583
1856406925,1464805419,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,cardiology,Northeast,160.16666666666666,163.0,True,1,0.14743202017936788,0.14570604197625464,0.0017259782031132376
1889776344,1320611266,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,pulmonology,Northeast,77.5,70.16666666666667,True,1,0.15530959172805966,0.1419069685132545,0.013402623214805176
1903798589,1783823739,psm,EVT-0109,2024-06-07,METABOLIC_GLP1_INJ,primary care,Southwest,389.6666666666667,364.6666666666667,True,1,0.31701694542651293,0.28121180959111247,0.03580513583540046
1002145427,1209566128,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Northeast,622.1666666666666,633.3333333333334,True,1,0.44685919923422585,0.46545275694431437,0.018593557710088526
1048976678,1892083019,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,508.5,393.3333333333333,True,1,0.3349190940070128,0.3231595911649517,0.01175950284206112
1082909627,1804484495,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,170.16666666666666,169.33333333333334,True,1,0.30100570477445676,0.30092461132867465,8.109344578210997e-05
1101185407,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,684.5,,False,,,,
1174238463,1512866082,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,247.0,257.5,True,1,0.30853555264644295,0.3095726499505813,0.001037097304138368
1190842652,1289174306,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southwest,191.5,188.33333333333334,True,1,0.24353525077106583,0.24460348669085766,0.0010682359197918267
1200480071,1251202242,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Northeast,321.6666666666667,329.5,True,1,0.09703928354930162,0.10174542798077102,0.004706144431469397
1241711534,1572180861,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,171.0,173.0,True,1,0.30108681066138515,0.30128151553095556,0.00019470486957040567
1266945785,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,West,774.3333333333334,,False,,,,
1287287258,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,452.5,,False,,,,
1321405205,1463019459,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,West,211.83333333333334,216.0,True,1,0.10194661894254715,0.10554671784318578,0.003600098900638629
1334266016,1352216182,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southwest,377.1666666666667,396.1666666666667,True,1,0.18650733591289906,0.18129387702698824,0.005213458885910821
1456207657,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,596.5,,False,,,,
1481247389,1364720148,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,366.0,365.0,True,1,0.3204004608236104,0.32029975326167837,0.00010070756193203412
1523681389,1488515010,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,293.3333333333333,292.5,True,1,0.1339437980843496,0.13249644810636207,0.0014473499779875387
1535820066,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,West,642.1666666666666,,False,,,,
1567742360,1547660377,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,West,163.33333333333334,161.33333333333334,True,1,0.06745260676530955,0.06629284284752278,0.0011597639177867713
1595301304,1812123887,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southwest,429.0,439.0,True,1,0.17255334998318753,0.1699583991113814,0.00259495087180614
1808826295,1363342464,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Southeast,520.1666666666666,541.5,True,1,0.3361221868309945,0.3383276273008581,0.0022054404698635954
1812815243,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,679.5,,False,,,,
1832506087,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,957.1666666666666,,False,,,,
1848624494,1311764207,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,Midwest,367.6666666666667,372.1666666666667,True,1,0.32115396251426115,0.33608529154817535,0.014931329033914198
1937514325,,psm,EVT-0110,2024-06-07,PC_ANTIHYPERTENSIVE,primary care,West,459.3333333333333,,False,,,,
1011940271,1708639657,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Northeast,109.83333333333333,108.16666666666667,True,1,0.30452033321378885,0.3041482614709761,0.0003720717428127296
1050705288,1694658844,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Southeast,176.83333333333334,159.66666666666666,True,1,0.18031024948479474,0.17806684070017517,0.002243408784619566
1076376403,1736538384,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Northeast,182.5,202.83333333333334,True,1,0.3209868232124297,0.32567769823604964,0.004690875023619923
1107038659,1400951004,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Northeast,178.66666666666666,133.16666666666666,True,1,0.3201064764812528,0.30975604578174104,0.010350430699511748
1136500869,1990401386,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Southeast,67.33333333333333,73.33333333333333,True,1,0.1663747358731387,0.16711545761991514,0.000740721746776446
1139166684,,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,pulmonology,Midwest,154.33333333333334,,False,,,,
1166368237,1209829039,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Southwest,251.16666666666666,242.5,True,1,0.29434689960740906,0.2943167882925081,3.011131490093799e-05
1213511599,,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Northeast,798.8333333333334,,False,,,,
1224230882,1625192632,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Southwest,74.33333333333333,94.83333333333333,True,1,0.29373286863319564,0.29380401389396066,7.114526076501537e-05
1240190284,1663073843,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,oncology,Southwest,101.0,96.33333333333333,True,1,0.0895480762733167,0.08322832399995168,0.006319752273365023
1264333323,1674102136,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Northeast,138.5,117.16666666666667,True,1,0.19806231004521677,0.17577442369181845,0.022287886353398317
1265952337,1056679651,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,cardiology,Northeast,99.5,104.33333333333333,True,1,0.08635466813373602,0.07835874913255722,0.007995919001178797
1302899475,1219591108,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,cardiology,Midwest,47.0,47.166666666666664,True,1,0.11524316917507349,0.11435473274064319,0.0008884364344303036
1330156328,1028436479,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Southwest,180.5,181.33333333333334,True,1,0.2830870965801524,0.2848548787233563,0.0017677821432038887
1375349903,1257768279,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,West,238.33333333333334,238.83333333333334,True,1,0.1364774101758611,0.1372039253986968,0.0007265152228357052
1394609428,,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Southwest,422.6666666666667,,False,,,,
1413519731,1412773438,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Southwest,326.5,330.6666666666667,True,1,0.2946087120413306,0.2946231967748231,1.448473349252577e-05
1497642888,1423753536,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,endocrinology,Northeast,114.66666666666667,103.0,True,1,0.305600786306475,0.3029964675846426,0.0026043187218324215
1592123891,1058325303,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Northeast,158.16666666666666,165.0,True,1,0.22043659042016167,0.22862277471651835,0.008186184296356674
1639269087,1209566128,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Northeast,403.6666666666667,395.1666666666667,True,1,0.6049535777323606,0.5908935266955538,0.014060051036806742
1665478461,1261377760,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Northeast,172.16666666666666,170.83333333333334,True,1,0.23743557060468234,0.23577842264350488,0.0016571479611774687
1670560261,1352216182,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Southwest,199.5,177.0,True,1,0.29416741640574035,0.29408927432072735,7.81420850129999e-05
1670701188,1107378550,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,cardiology,Southeast,173.5,167.5,True,1,0.07089891663878001,0.06842175260869272,0.002477164030087284
1689059347,1134632102,psm,EVT-0111,2024-06-10,METABOLIC_GLP1_INJ,primary care,Southwest,74.5,84.33333333333333,True,1,0.29373344700937476,0.29376757238132684,3.412537195207621e-05
